Epoch,tr_loss,tr_pos,tr_neg,val_seen_acc,val_unseen_acc,val_joint_acc,harmonic_mean_acc
1,0.1252499176428104,28.307692307692307,1142.6666666666667,0.46965384304523466,0.7800000458955765,0.5656243181228637,0.5862903678726804
2,0.08076441073073791,23.05128205128205,770.7179487179487,0.5289230826497078,0.7710000419616699,0.5708474859595298,0.6274212854538386
3,0.06626316202947727,18.923076923076923,658.3589743589744,0.5353461590409279,0.8013333746790886,0.5850537034869194,0.6418752340014687
4,0.06053832046783123,17.794871794871796,601.2820512820513,0.5651923108100891,0.7956667113304138,0.600036751627922,0.6609129967102068
5,0.05185180878601013,14.64102564102564,532.5897435897435,0.5861923098564148,0.779000044465065,0.5918107664585114,0.668980944696522
6,0.04383486332610632,13.692307692307692,471.97435897435895,0.6037692302465438,0.7993333780765534,0.6243904432654381,0.6879224591684563
7,0.043708937135166846,12.897435897435898,473.20512820512823,0.6197307682037354,0.7886667120456695,0.617779696881771,0.6940668868936417
8,0.037929905518793904,11.615384615384615,413.8974358974359,0.6281923067569732,0.7813333791494369,0.6296130257844925,0.6964436656980447
9,0.035173438441676974,10.717948717948717,397.79487179487177,0.6250384628772736,0.7776667109131813,0.6063898611068725,0.6930488526060179
10,0.0324098098044021,9.35897435897436,376.8974358974359,0.6241923063993454,0.7936667150259018,0.6260791283845901,0.6988010089556401
11,0.03067865848350219,9.076923076923077,358.38461538461536,0.6389615374803543,0.7810000449419021,0.6194661346077919,0.7028767477455689
12,0.031143350693850946,9.35897435897436,351.35897435897436,0.6507307696342468,0.782666707932949,0.6163192394375802,0.7106267691843828
13,0.027521019455236502,7.435897435897436,332.8205128205128,0.6604999995231629,0.7913333755731583,0.6234915572404861,0.7200215991095497
14,0.02558063990764845,7.512820512820513,312.12820512820514,0.6577307641506195,0.7873333781957627,0.6289237576723099,0.7167202746324296
15,0.023613073815328952,7.743589743589744,300.3076923076923,0.6516538447141648,0.7913333797454833,0.6278672605752945,0.7147332015429341
16,0.022263986989855766,6.538461538461538,297.7692307692308,0.6803461509943008,0.7693333783745766,0.6292627441883087,0.7221085656585836
17,0.023239251118726455,7.17948717948718,281.53846153846155,0.6628461503982543,0.7886667078733445,0.6352655678987503,0.7203032178214356
18,0.020951592435057346,6.153846153846154,271.4871794871795,0.6655384582281113,0.7886667093634605,0.6293935638666153,0.7218899196664327
19,0.020028282804653432,6.17948717948718,262.8205128205128,0.6780384576320648,0.8093333792686462,0.6280452263355255,0.7378910136323793
20,0.019423420063387126,5.641025641025641,253.56410256410257,0.6810384595394134,0.8063333761692048,0.6419633075594902,0.7384085501657555
21,0.018537799493433572,5.538461538461538,243.02564102564102,0.6914230728149414,0.8123333805799484,0.6513870367407799,0.7470172990881822
22,0.01795379157201984,5.589743589743589,246.0,0.6863846087455749,0.8066667139530181,0.629949187040329,0.7416806219949277
23,0.01742502307304396,5.717948717948718,234.69230769230768,0.7016153824329376,0.7866667088866234,0.6272881665825844,0.7417108181599932
24,0.01627324757954249,5.461538461538462,227.15384615384616,0.6815769189596176,0.7986667060852051,0.6390085059404373,0.7354908119164468
25,0.01604955129564937,4.743589743589744,233.30769230769232,0.6771923059225082,0.7993333798646927,0.6376137071847916,0.7332109694018784
26,0.015485971772040311,5.128205128205129,214.84615384615384,0.6937692266702652,0.8023333770036697,0.647590429186821,0.7441123424672453
27,0.013774300191121606,3.8205128205128207,202.46153846153845,0.6961538416147232,0.8026667141914368,0.6341356235742569,0.7456256380472297
28,0.013844815211203426,4.333333333333333,200.89743589743588,0.7001923024654388,0.8036667132377624,0.6350678291916847,0.7483696815737122
29,0.013921871709708985,4.205128205128205,196.25641025641025,0.7124230736494064,0.7820000433921814,0.6302627432346344,0.7455918851286389
30,0.013081814986295424,4.102564102564102,197.17948717948718,0.6999615335464477,0.7826667124032974,0.6362316691875458,0.7390073590816211
31,0.013146873423232673,4.205128205128205,187.28205128205127,0.6967307674884796,0.7673333770036698,0.6329378846287728,0.7303297122473318
32,0.012768588625849822,4.076923076923077,184.4102564102564,0.7056153845787049,0.8020000439882279,0.6331666988134385,0.7507266889790488
33,0.013944778000362791,4.717948717948718,195.66666666666666,0.6955769181251525,0.7876667124032974,0.6344661298394203,0.7387630366941901
34,0.011660458679752758,3.5128205128205128,177.0,0.7064999938011169,0.7743333783745766,0.6400749412178993,0.7388630446893111
35,0.010727064558663048,2.7948717948717947,168.30769230769232,0.7092692291736603,0.8033333802223206,0.6491158518195153,0.7533765231137386
