Epoch,tr_loss,tr_pos,tr_neg,val_seen_acc,val_unseen_acc,val_joint_acc,harmonic_mean_acc
31,0.01065609265023317,8.512820512820513,717.7948717948718,0.6821923041343689,0.7733333784341813,0.639774044752121,0.7249093377274484
32,0.01026270146935414,8.0,686.6153846153846,0.6830769228935242,0.7910000455379486,0.6203051140904426,0.7330877405806474
33,0.009716436625100099,7.384615384615385,660.3076923076923,0.6869615310430527,0.7836667111515999,0.6275113326311111,0.7321345643638482
34,0.009501726844180852,6.871794871794871,655.9487179487179,0.6898846125602722,0.7656667128205299,0.6213883027434349,0.7258028958701197
35,0.009007587539366422,6.564102564102564,618.3076923076923,0.6797692269086838,0.7936667108535767,0.6191158482432365,0.7323157968841993
36,0.008976645767688751,7.846153846153846,597.2820512820513,0.6816538441181182,0.7656667086482049,0.6245282807946205,0.7212219217999076
37,0.008353880248390712,6.051282051282051,579.0769230769231,0.6878846102952957,0.7716667088866234,0.6172429695725441,0.7273710027789259
38,0.008533546223472327,6.461538461538462,590.3589743589744,0.6794999986886978,0.784666713476181,0.6131553992629051,0.7283064508272863
39,0.008214195748456778,5.538461538461538,550.974358974359,0.7004615354537964,0.7980000448226928,0.6318107676506043,0.7460562807163378
40,0.00785874934771504,5.128205128205129,532.1025641025641,0.7051923030614853,0.8023333770036697,0.6251422491669655,0.7506330796671576
41,0.007950636223913768,5.487179487179487,534.0,0.6838846123218536,0.7753333777189255,0.6220480552315713,0.7267434613065354
42,0.0076039956810955815,5.17948717948718,518.5641025641025,0.6876538401842117,0.7703333789110184,0.6225480553507805,0.726649313920552
43,0.007410598644174826,4.871794871794871,495.1794871794872,0.6798461520671845,0.8010000452399254,0.6033503094315529,0.735467058702342
44,0.007618789919293844,6.461538461538462,501.0769230769231,0.6756538438796997,0.776666710972786,0.6095113286375999,0.7226474168238527
45,0.007403698821480458,3.948717948717949,481.43589743589746,0.6843846100568771,0.7723333787918091,0.6013926830887795,0.7257040584720165
46,0.006815129879097908,3.641025641025641,450.8205128205128,0.6928846138715744,0.7953333795070648,0.6060988992452622,0.7405827157187451
47,0.0067089349747850345,5.282051282051282,432.5128205128205,0.690538455247879,0.7926667112112046,0.6190282797813416,0.7380864881868676
48,0.00621148356451438,3.4871794871794872,426.35897435897436,0.6989999949932099,0.7696667116880417,0.606887716948986,0.7326332450636049
49,0.006228968739891663,4.461538461538462,421.94871794871796,0.6967692273855209,0.7880000460147858,0.628793817460537,0.739581823355052
50,0.006225824344139068,4.717948717948718,413.94871794871796,0.6979615306854248,0.765666711628437,0.6265399697422981,0.7302481526295406
