Epoch,tr_loss,tr_pos,tr_neg,val_seen_acc,val_unseen_acc,val_joint_acc,harmonic_mean_acc
1,0.14136319980025291,72.25641025641026,5066.820512820513,0.39007692217826845,0.7353333774209022,0.4970706433057785,0.5097457891427812
2,0.083043794410351,49.94871794871795,3046.102564102564,0.49046153992414476,0.7566667085886002,0.5407768601179123,0.5951527752599156
3,0.0654361289090071,41.07692307692308,2640.8205128205127,0.4725384578108788,0.764666711986065,0.522474600970745,0.5841139976492574
4,0.05698213611657803,37.02564102564103,2279.2820512820513,0.5437692356109619,0.7813333761692047,0.555152570605278,0.6412560792497257
5,0.048255495249460906,30.41025641025641,2108.6666666666665,0.5405000033974647,0.7770000445842743,0.5466045439243317,0.6375233570290564
6,0.04156028364713375,26.46153846153846,1847.2820512820513,0.5610769230127335,0.7606667071580887,0.569774232506752,0.6458022959192619
7,0.036442033850993864,21.333333333333332,1700.0,0.576692309975624,0.7643333747982979,0.5724322313070297,0.6573851411029537
8,0.03373490006495745,18.205128205128204,1598.2051282051282,0.6128076922893524,0.7546667098999024,0.5828056022524833,0.6763791178847285
9,0.030486214571656324,17.53846153846154,1514.2051282051282,0.6008461546897889,0.7753333777189255,0.5790537017583847,0.6770280586714996
10,0.027000199239223432,16.512820512820515,1347.3333333333333,0.6143846195936203,0.7703333795070648,0.5897034192085266,0.6835774224587124
11,0.025629215993178196,16.0,1288.1538461538462,0.6154230785369873,0.7540000414848328,0.5767740377783775,0.6777000036923843
12,0.024887488199732244,15.23076923076923,1233.4871794871794,0.6325000041723251,0.7806667107343673,0.599652573466301,0.6988159183034326
13,0.023873461076082327,14.205128205128204,1243.128205128205,0.6057307702302933,0.7740000420808792,0.5812316673994065,0.6796045104806913
14,0.024128285976938713,15.692307692307692,1174.0,0.616076922416687,0.76500004529953,0.5838700836896896,0.6825092077758881
15,0.020853491261219367,12.820512820512821,1084.3076923076924,0.6015000021457673,0.7850000423192978,0.5890875956416131,0.6811071215243402
